tic,status,period_grid_searched,sectors,points,discovery_points,holdout_points,tmag,distance_pc,source_sha256
239154651,screened,True,5,15156,9338,5818,13.74,25.56,d5881f206098a0e2a669029d214d2fe792f1dcd9363e6843be9828279a9244d4
240403586,screened,True,2,5219,5219,0,13.01,33.93,a058932d340a128562cf414d33716056035cd75e50be2ca0ffa5d8a58d926fb6
240821194,screened,True,2,6331,3422,2909,13.18,21.79,f2673bf8e5c2ff249cb226195c18fd01e0e787e6740e5d2fcc4b5a88c828d9f0
24088071,screened,True,3,8238,6094,2144,13.39,40.44,d5e5efd12cc38d767479029d7164edc2ae4c6a0b9969d955e53d737d982b5ea3
24090627,screened,True,3,8312,6168,2144,13.64,33.66,70e43844a3cf08e3e5abc588bc6d65d500d90357f38fe7e57708e0d951582a71
24108819,screened,True,4,10363,6236,4127,13.23,15.76,ced1353ebad849f3473f1534d8fb6a046b680c463136f9af95593f11d6724e5f
24186139,screened,True,2,5698,3147,2551,13.99,26.9,8e1635c414137c2fb054318bad06a1613661c42b05ed892336dc4f0b2fb007d7
242064626,screened,True,2,6340,3433,2907,13.77,25.43,fcd5519c1c864c43c7e46b77d395965fd9a7a81972f9bfcbf6df32987f60ca00
24344174,screened,True,2,6878,3461,3417,13.71,25.19,e2b6bdcb796dd3198c1898049210068f3359d4df4a88bd6347ae2e6c40e0a039
24622364,screened,True,2,5490,5490,0,12.54,32.0,5c01429ded44001d1f26048269ff06d702ee4d7c04a3b311f59420f49b9ff627
24692354,screened,True,4,11351,5514,5837,12.99,34.03,d040009aa9e09b5a85614cb745960dfb6658b7d77d5f67588459a47117464ca4
24796342,screened,True,4,11282,5448,5834,13.06,33.38,7d45c4a0f1e9c30d8a3a7427ba08e76e204766c8d48f72de538378c5629be55d
248070834,screened,True,4,12016,5161,6855,12.45,27.26,f74cc795e2a7d98e93ac125ab2cb115fa007822f35429bf945e7cbc53f4f44ce
249744004,screened,True,3,8883,5345,3538,13.27,25.52,05a540234c3c2cc5d85b93b8d9b31e816ad666b68036467bbd4aea4ec075d03f
250189641,screened,True,2,6798,3412,3386,13.58,25.41,76cffa289c6632989c9e7473a6dfb0c92714aa2e18f946e2382a6fe005b9919d
250834020,screened,True,2,6618,3717,2901,13.89,26.49,8a5c0f537d0e081594059e0f2dad99aaa5003d3af41b91cedbfc69d1bace8e92
25153167,screened,True,18,58635,30522,28113,13.57,31.35,d4594466fd30266e95fb7662291d38f1d498aefac45c91eba98167579f02259c
252110114,screened,True,2,5218,5218,0,11.68,11.12,6eeb99139edd35ef16ac63a4de885dae16eb9d13bc75e2d9838fc392476eba59
252748546,screened,True,3,8486,4946,3540,12.64,22.93,03e964a9806ca7c8cfa0cfe82997e377b130d91fbb17ad47ed4dbad02dc9ad3c
253790710,screened,True,2,6255,3448,2807,13.72,26.63,aaf64a0e13cadb3ab455c749946bb6c07e2c9fd361b275a2c420df15a93e8ceb
255929154,screened,True,4,12184,6899,5285,13.04,35.04,172c95d99ae7689d51638afce1131dd47d708cd9e34b1b6e9d9d13b9affca8de
255932726,screened,True,4,12104,6898,5206,11.45,11.25,b04f686067333c618c1da243e0d23fd774470cb44eeffcfafac243c3266b0bb3
25605269,screened,True,5,15281,5438,9843,13.45,23.08,0e0d837175e6c6dea533f0283679abad97a5f6e61bc8adbf92df784c1b06ad40
256516370,screened,True,18,57140,27808,29332,12.44,28.55,9032a5e6176a25aca05bf9d567bad4bc4b9b18bcb4bb9b35750d827a1f516137
256771035,screened,True,8,25268,6825,18443,12.26,25.24,8f648edcd5ab9241b0dbc07386b6bc31dec63c08661733fb49664cc606e7d636
257398691,screened,True,3,7808,6055,1753,13.86,23.36,007273e50aa2080018786f87b420a64e871912355a86569de7d13fc4e5e35831
257798328,screened,True,4,10414,5927,4487,10.07,10.75,94eea1915f87a30b945bd62725464480cd6d5fc9be29e119c0d9eb3308f0a76e
258280834,screened,True,6,18398,6655,11743,12.18,22.54,62a4929a5439fdcf3ccba08c643b66f1f4612da8af6568b1bf6f3d6372c18a13
258399091,screened,True,3,10011,3865,6146,13.89,30.71,e084a3fe1f6f9a6e7cbd0881a1293e63862f6e3c697bda6839f10b9164a27748
258680351,screened,True,6,18751,6815,11936,11.79,21.92,58b8f16db0fff6971ee2a5f5ff330291e69ecae7c6660bfd5c4d3120d360bb2f
259373187,screened,True,6,22189,9932,12257,11.59,20.83,6bf5dbec25aef24b0015d3535291a25d921497a757699f1f12c79da6f9429267
259374524,screened,True,6,18047,9885,8162,13.48,38.29,16043e64195b17170a50bc39297e32ebd8d1a0517bcfef662554a26ed6eb442d
259701898,screened,True,7,21356,11665,9691,13.44,34.9,62cf8e4a4d3bf9086b647148939f6078b173aac67e05e5196bb4475fdc11cc7f
259861569,screened,True,8,24677,9901,14776,12.98,33.57,2f84a982aa303abe48e575f8ebcdb010bac1847d27f36a5d1a2dfd64130d66c5
259901346,screened,True,11,32834,8984,23850,11.69,12.74,fb91e527905e1f18b769727c11e46ffa2e0f501b94cadc0ffd6f2608843e3d18
260609189,screened,True,18,58462,30804,27658,13.83,40.22,af9541cf93e7bd6240b8bd8de9044fa7a6e1c7791ea9afaecbae347c2dc4bee9
260972843,screened,True,18,52068,23627,28441,13.3,33.61,5b2f95bbe7386d3b62ad7c6aa3ae6a2b516fcf3104f0d3e52fcf93577fe2f208
261333545,screened,True,18,57328,27242,30086,12.02,23.55,569412a26c039ccc3a8f8bddb0f96d4aa027dddd01045f21fb8ebe741ce6a4eb
261396626,screened,True,6,18030,6054,11976,12.39,15.09,e8bbd77f0710ec26678622c94d721334f74b1151f35cff9c886c7977efe2211f
262465715,screened,True,2,6771,3398,3373,13.88,24.93,6b4b637fcfda95c15ba17a003779ad7aff1397f6ca93c6d9db1958299838f956
26417386,screened,True,6,20284,7250,13034,13.17,30.76,7cfef26e396fdce7bfba062cbf407d3a714d6bdeb369df30d546d9b438797503
264178910,screened,True,12,39957,20111,19846,12.8,24.15,32a74a6f99ce23fb19a6cbadf1969f567772b4cd3a3847c326d6331879d4e54d
264992033,screened,True,7,21561,7415,14146,10.15,15.38,f5d4b8f3809e592cf9adc861b14fc9fedd7885ceb0a0ce31c4a535ca81e533e5
267858535,screened,True,6,20351,11146,9205,12.77,30.87,31716c7bd71fe2ebc3e59feb7c996b9ab1d7997dbe46c945b6ace77a9cec15d8
268337013,screened,True,5,14981,6005,8976,13.42,25.98,b441318a411a063835685b1bb2e5eb517ccc05703bd20f69536b92d9e27dfe0f
268626115,screened,True,4,13599,7414,6185,13.02,23.28,341b7cc3bbf81b7257ecc185f020ae421775619dc490819796ae8d3afdea887a
268860915,screened,True,2,5827,3275,2552,13.29,19.26,97379ecc61c5e8ee3c8e7b16db5be71b09af2ee1309e5e793683971838f24b5d
269105266,screened,True,5,16622,7415,9207,11.98,25.51,6ec26a58ae9fc63ad6756f62a4567ab17e0446ddd05419fcc090204940fb3514
270672809,screened,True,18,54055,17885,36170,13.0,25.36,b56ec28906ca36bdb2701bdf84ef138fe7b227aad509a29e3c424141fe45f084
27117515,screened,True,4,12809,3652,9157,12.27,15.31,9e8b3fedaa535a7919f567051917501340d4bfdc6fba585b52f0024b5b90695d
271642286,screened,True,18,54863,27333,27530,13.46,32.05,cea3851e41f5252fe0241f41c8aed108d715094567b0ecb8a2ad442f1723fcc4
271883146,screened,True,10,36045,7565,28480,13.38,20.47,cc2b4b5573f786753adbb94c6a9cd926aeda5a0207559627591eac4ca43e0d52
271946648,screened,True,8,24923,9138,15785,10.55,13.07,d39e64158d67aae7818932ede6cad3745678d0dea197a567746c8a50decb842e
272232401,screened,True,18,48654,18720,29934,8.94,10.89,59f366fe35efaf7fa4e75851bfe994f2477abbc811284228e551fc9131ec2d7d
272279254,screened,True,5,17356,7250,10106,13.54,35.33,ff1ddb87f967d50a66d8b457e2f41fbaf7201df5a44550f2f28c1c1ce7c99256
272635703,screened,True,16,47556,19875,27681,13.81,41.32,e060b69ec1ef7b790e83043b1786b166ace5c5af6dec0bc52cb9fa77e019af63
272748597,screened,True,18,53676,26918,26758,13.56,32.26,1cc29bad8d7303f2887f945e00bdd96a961b1ad8be9751338130166ebd66526f
272781325,screened,True,18,56688,28068,28620,13.37,35.67,e1ae42056e3056a0199a5dd1c52be0bc44b9fb45a375f09bbda860a82880b216
27322306,screened,True,6,13019,4444,8575,12.63,24.41,ef177badb81ecf0b55debb117ac9fb3baa72f697187991756167ee734098261c
273369281,screened,True,10,30958,6290,24668,12.41,12.43,a540568013c9f752b9469355444610b2ebcd76d32b63a889fd379529feae4549
27349742,screened,True,3,7583,3006,4577,13.92,39.79,8f95eca7b052c64bf74c551605d1d64d43036bafec6ce471cb60b5b028dcb5d8
27350220,screened,True,3,7345,2971,4374,12.18,28.56,ec09b4ce4275f10bde1e492458aa574abc143401741570b3079b1492aa720fc6
273515033,screened,True,8,25097,6295,18802,12.25,23.19,3fa707ae1095ea95441ca567094092c6bd1f6563fd6cf409b7a5160f883286dd
27351599,screened,True,3,7602,2942,4660,10.47,13.59,51620747e9fe1031940550a7167ef756b1c7e81eac6c748e09c166c89b850867
273589987,screened,True,9,26889,7137,19752,10.25,11.97,1f8222ee51b5a07c694cadd0a2698eedfa346cf9c64dd8eb217efa38b87756f2
273631732,screened,True,5,15962,7250,8712,12.82,34.11,2063496a14c6adeb2f8fc4680fda0999e5de3854f704e724d885f0c1ff7da824
273647353,screened,True,2,6631,3364,3267,13.87,22.7,ebb12279911722a2fc67f3417faadbc5b515ea060e71f61f9d8275a66ab58923
274127413,screened,True,5,16975,6957,10018,10.35,4.66,aa57c50f39bed5873a1fa26ead2a94af5322322d6811b391051de55d04beeaeb
27416154,screened,True,3,7680,3040,4640,12.9,21.59,34237c92c9a1b1ddd608ada9c6ea72fbffd26e3396b240213b6e73d33edfedd1
27435948,screened,True,3,7681,3040,4641,12.12,21.55,883740ce3e394773d6f68114d8d1f1add9894581c27feb3800b4116c809fad84
274393297,screened,True,4,12578,7559,5019,12.76,24.46,658dfe550ae26e82d2de8a5d44f951ff96910f19d270e92b17ec296629408323
274626553,screened,True,7,20578,10836,9742,10.59,9.91,9912fa093ddc8bf6a148c253777732952f74322df22ab88099ca743fbada3d60
274845559,screened,True,7,23102,7070,16032,13.82,19.76,c7a812707f4f6b57aba62463cead2bc2a35b7b3c6ab2fd456617e9e96d863583
27489586,screened,True,3,7554,3039,4515,13.07,35.21,fc060613947387ccff04376dc7aa3c3311f546f436578bd1b82b5bd688aca56e
275190266,screened,True,11,35153,7064,28089,11.94,25.87,66aa12b652183714f03d917f4babc183cfd6812522903bfe21734d10d8cd7c5e
276832928,screened,True,4,13026,6314,6712,13.1,36.02,675c70790c12e9d776c5d2c4d03f7589c516aa31004095a24387155a7242ec79
276976190,screened,True,6,19257,6315,12942,12.1,27.04,3fe329940b57bb0180bf9688528ea5a1c828c80ac9422fc709a011fb71771bc2
277771912,screened,True,10,30815,9000,21815,12.88,21.21,b5c78bbec3025c801bb85050e25f076b9931c91c8190744f24d0cb564d83a9b0
278614475,screened,True,4,12082,3649,8433,13.63,25.34,add0fdba90a866be50fec82f801a4ab1d0dd1895b9a0c98fd0e88b7e6e5413fe
278615421,screened,True,3,8732,3652,5080,13.75,30.97,8c9ffcec2d0839b8da9fe115d15fdbe1138b3c385b6f8d005ee2a4c10811eb12
279293709,screened,True,4,12002,6785,5217,12.38,14.52,9268a289917462b4092dd307f8709c1a049ce98fe0802543d53bda5747622924
279354493,screened,True,5,16386,6941,9445,13.79,41.84,f1a69b751f64aa5be431333589bc7676df47f6ebf430827456f8c1963af89a36
279674929,screened,True,12,36708,12418,24290,10.79,18.58,f1bbd87fcb46a29574d0fcb327cf9fdc84d4d00af5fc1904c904076c0130da1e
279742501,screened,True,9,26744,12047,14697,12.84,32.51,b6b02a42e2967289991d5f352f6d69aa5ece7f7cacea7b0f7ea205a4e5517c81
28053247,screened,True,2,5682,3141,2541,12.86,15.36,20bee6970668b72240424d3dfa58bb10a6520c65f02cf33fde3c4711da7fc5f1
28069786,screened,True,4,11845,5904,5941,13.48,21.43,ffe37c9f83cc360900240c7153cb20d1118b54fd970d4714debf5de20c2c9632
280801342,screened,True,5,15503,6033,9470,13.37,19.88,3268f8a06845eb1b8b1f0cfedbc7abd11116c292ab3c416f787322e925637aac
281193283,screened,True,6,20013,6827,13186,13.4,22.8,c5c1052867660d0d58bcc9ee3b9caab712e20185a6da24b1f12fffa5448faee3
282052574,screened,True,11,32862,11427,21435,13.46,31.75,d2ef0c8d9566900397594c6eb090f0dcf4dbdb69ce0770b02302eb7d5dd588cd
282427587,screened,True,4,12578,6318,6260,13.7,30.17,de046334a5d9a7111fdc6f22b3cb3c6ac20f24c75a51cfc790b91ffd46d7f2dd
28260969,screened,True,5,12373,5915,6458,11.05,19.77,39b2a57bf41fef537a17753b1431aa57a195be783939e8f5a583f4a326e6dc0d
28286950,screened,True,3,7381,5447,1934,12.68,29.28,14332c3828258a57dfb87595ccacc2a7777ded8dce85681e3d300a9cfa41d168
282923395,screened,True,10,29735,9640,20095,13.82,34.86,edab411b2e895917e1a199eca9fa827647649b56cb98a25bb7bff26b66172771
2835989,screened,True,5,14778,3661,11117,12.56,16.77,4203181d47243d1a5d78107d81f924d2ea4fcae6df550c3e0c5eaa1877db7d1f
283784435,screened,True,6,18347,9486,8861,13.66,22.84,0cefc79fa57c3d4e33491b6ca0e03c035707a5bf6d2484764fb4bdea6df2f6c3
283869316,screened,True,2,4515,3098,1417,13.85,28.11,f74f195d7bd59ff64af5bebc4bd2c9e63285ad0600544f887a85412877fd85be
284190375,screened,True,16,46686,20676,26010,13.85,26.85,f2652f79413633f3f7c755cf6f874f39f33f4cf4fa95adf283fa837b1dc6ef15
284596951,screened,True,5,16314,6767,9547,13.55,35.86,6a9b3645533ea575694ff79d7eed30467b06601a74e36dfd5f7f6dcdbfb0fe8c
284800109,screened,True,8,22279,7721,14558,11.03,16.75,ef59516ac95f34c4327dd185c84a222f83cff4352f486e70c8d5af00e1aa1e5d
284892663,screened,True,18,54620,28735,25885,12.19,28.92,c71915a23d1823050eeabc88b05ce0ab6fadf8f2817ad8ffc981c107b0828db0
285042210,screened,True,4,12177,5485,6692,13.34,26.37,46e1a7d681838e1a3c36a07c74a720cc0918efca62db07c107886ccea7cd10d7
285129058,screened,True,4,13099,6384,6715,11.83,14.3,18671ea00b0983d2fcbfd2f79ace39568202b96d47f9da8906bd999c2c9f9b9e
285903673,screened,True,6,16910,5336,11574,11.56,19.13,17f44147ed6ad89b595f29be45293fcc35ae0a9107dfb99f0f366673e77839f3
286126698,screened,True,4,13428,3872,9556,13.92,37.34,757859d2bcdb0034fe704033086475ccd565d1d477ee2f564245e93d53daa8d3
286332367,screened,True,5,16271,3468,12803,13.53,24.13,0dd8542013f4f4ad78e1a11e832cd6ba8d0a0d4441b815f404ef90e9c50bfca4
286898565,screened,True,5,16370,7565,8805,12.68,21.35,35a0c19352b072951bf3d9993729077fc7019e2ef36baf6f9ea9ce8bbf9e4f4e
28694153,screened,True,3,8968,5375,3593,12.98,31.71,ee1494c6774c9c8a1965df82128862b029bbad5387620da44a487bdaed536ddd
286944183,screened,True,3,8510,5957,2553,12.95,25.79,dd512af642abefa2dabb01caad2fa65120941e07eb5423f06fceb4e2c1bd5ed1
286945883,screened,True,5,15145,6528,8617,12.73,23.13,8e54aeb5c7826cc8935e7158dafca2b15e79826c577b7aac1ec75323f608f875
287148041,screened,True,3,10345,3690,6655,13.52,29.18,631752d2cc891bc7ded33167869b4850969847509a339880a119e4e153b2922f
287149955,screened,True,18,54070,28016,26054,12.69,29.76,9edae4c2aeddb5a4f17719907872781243e51c7a935548404a5f3bffc47df007
287254711,screened,True,6,20779,7472,13307,12.4,23.08,d5ecad3dc33251b7860f5eead869b70fd0ff97205ac70e294720c30f1eaeb396
287350462,screened,True,18,59141,24509,34632,12.25,23.55,fd6aa6e5e52d66b32e135407d33fa9618ada73cacb663223756ffeb81920fb9c
287444500,screened,True,3,9161,5265,3896,12.48,31.08,5c2b39852f10f86b5909573fa8c232b49228ca0e751c9e630166f38e7ef7bc46
287488930,screened,True,18,57420,17124,40296,9.63,15.6,951470f9c43b6dea0a561bc71ca28066ba09e426c0cdb3a3a73af52dbac027f6
288314668,screened,True,16,51065,12922,38143,11.31,12.86,c196941849628f7b7aa91bbb368abba4c1f1360284464c75b900f54374be15a3
288404936,screened,True,4,10952,5725,5227,13.98,35.04,a663ee81d359e472ddb62bff79dfde3a5e258481e99b4e1ffb6f4db2d466bf8f
288452865,screened,True,4,11316,5836,5480,13.45,21.4,509cf634e7e2f67b93a5683332517f41c0f98541f088236416791f79430101f6
288507043,screened,True,3,8271,5716,2555,13.68,44.24,bb080875952f4348519c71bb2e8e839b8b1af4bf3a5cf3e68402f1cc71bfed36
288512235,screened,True,4,10983,5845,5138,12.47,23.73,e8ae3c8680aa22368302a164f2668b154a0a922d911ff6f5817643c81415869a
288516176,screened,True,18,51844,28931,22913,11.61,24.12,a4403747012aa5c4c07e6d64b1a0349586a28654a5563dcc81a394b7e6ff7780
288634843,screened,True,18,56836,29820,27016,10.59,16.4,5e22105db2475947b006c815e20843cbe412bbe081393191f63a78947f49ae17
288953054,screened,True,4,12342,6753,5589,13.47,25.31,61768984ac20139b7498caf9a0013743530ec4ab346ed29bdc4ec897b621ceda
289113766,screened,True,4,13509,3848,9661,12.3,9.17,ee792f6f1971b435d37e20ebcc1b08b9fba84c050112f62564ba0b8aa6748686
289536553,screened,True,18,50865,28594,22271,10.96,21.41,0c77cd35a0672810ee7fe9ab88eeabc720b18065defcde9600a9cfb71acb828a
289567943,screened,True,6,18768,6215,12553,12.49,28.09,c72867b3e101c9c8bf38e4d602f916394f310540580927db023a11c8ac652c5f
289575374,screened,True,3,9178,3666,5512,13.04,17.03,8eae33a157531d6ce543a825197a4179d2b2501f357e3a609473a3393725bc1d
289589923,screened,True,18,52459,27208,25251,11.38,15.22,cb9c1f78a09376689a49c27b13f8931b3a7bb58a204584478464858b3715ed2a
289719891,screened,True,3,12060,5881,6179,13.51,22.76,f4846f9961826363b4dcba097dcfffb4ba5c5e936009c48fb9dc1acc94280c57
289909994,screened,True,10,32492,6837,25655,14.0,30.7,23f3b2c63cd1100fcb15b59f48effbf6e3a99ac7f4b46cd01153eee52441b566
289922302,screened,True,8,25865,6812,19053,12.53,31.26,1d39468228139c6a1c7d37aa01bdd919408f326033b64bd5bc4cf7a1c58ddc7a
289972535,screened,True,11,20766,3810,16956,10.43,13.09,997f1db18ad03996ddb90435d55a90c3f0e548a4eeba234e9a6a85dd1faa91a6
290183543,screened,True,15,48083,13565,34518,11.82,16.73,07409758a9e733d5ced2cf682f9766b840ba10466487218bafdaab1c1b9078ab
290305163,screened,True,4,13063,3692,9371,13.16,35.06,ad03190fb2babc526a0c35d38dbcd02928b83cf2c79b3dd8f99d62e7f18c4b1f
290408720,screened,True,6,19192,6312,12880,13.11,24.58,b04433b49b4919f5a2d5cb8e66956144b3319e27826d3eb61a7251dbaa9abec7
290647853,screened,True,8,24696,8974,15722,13.57,23.05,9321d3b28a90237e09ecad156e51bb9e7ee01707007159de92baa7131e42a594
290777240,screened,True,18,55251,20969,34282,13.1,26.32,e5f4b798a692543b5ab70a298c2fed740d860fd0f4c240fa3062b178dc495864
290949039,screened,True,4,12305,9102,3203,13.88,32.49,064e1f2c23163a22f98896b7a471cb72c1e4b0ea3271a55731a35e2f488f6086
293162811,screened,True,12,36822,15325,21497,13.33,35.3,ef7f28a0f3d565ffd9516a970de68c8cf75f6aa7cbef996c7640cf525c30d5dd
293164461,screened,True,9,29377,18980,10397,13.51,32.71,f71fb3811863b47324d323b128d55093cf14a65f7c789dccefa4f6801d9bc6e2
293686825,screened,True,5,14705,6034,8671,13.7,33.04,194992de2c1f2d2df51258552f92ccfb3160b470b40397100e81e257bee2cbd0
294093302,screened,True,18,58269,31190,27079,10.85,17.27,f960b29dfbb326f1952eb049cf27d9b9b6f8a3e708a5e1baaa8e6adf1eec616d
295017824,screened,True,6,20408,9471,10937,13.97,40.48,6f07e4ef5002e18eabd11ba63ac0b532d76a24d0f25f1b42f15d4a0bd30dce67
295798308,screened,True,2,6328,6328,0,12.86,35.54,13dacb11dc544541dfa7a237a77e659de2e4df31de6a085e937d8c462a4c4651
295893467,screened,True,4,13102,9383,3719,13.97,40.94,f13aa78e07cdc054cc2c6865be574dffc3f2f4dd32f335c11875a65b0198a2d0
297823453,screened,True,8,23703,6311,17392,12.74,29.8,038413f5ef165f94ef15d67d42178fa12844785e59e096f6b42cdce16c8cefec
297905922,screened,True,7,21577,6646,14931,13.88,27.56,eb93cc45129f260bb90375afc5c3677e6f5a1935d730a20d12d6d758566c274e
298160985,screened,True,9,27747,8806,18941,13.31,31.24,ea30935d8dbcea2c4dfec9b8884d0eb23a6161db5ce1389fd1debf92c704ff5c
298265889,screened,True,18,54477,28326,26151,13.31,36.25,53283d1f20defaeef90f88896301ea60c326bc299c238bf2e519e1e38f49d9b2
298336896,screened,True,2,4673,2722,1951,13.22,20.89,d2c6ff564a2a1b24081e3d91c0d338bc34241aed8b7c908157e265e61fe1bbbf
300577723,screened,True,3,9352,3673,5679,13.85,31.85,1e344581b378fdd7c9d89692d7aa648c9eebe55bb73edfa982898b0a01f9faf3
301894987,screened,True,4,12708,6095,6613,13.25,30.23,e0d52a067c29e635685a59b6bc4ca41e0cbbd866a29b5e14e18cfc360a374124
302444623,screened,True,12,38224,12997,25227,11.8,17.54,031a5a077e84760bb1a2da2f0d37cc4c08910646f776a8b142d139d5b5a71dc6
302554247,screened,True,4,11822,6235,5587,13.92,38.9,dbed23595f600a8a6a823eb77677019cddea7d202c573fe749458e9bd85f1385
302923645,screened,True,7,20872,9159,11713,13.11,34.4,6471ef45b8bcb8044009f365ec767be5b917cddb5a1cc63a4a0a6a120b06496e
303301402,screened,True,8,25091,5972,19119,12.09,14.47,e63f40e89ce881b7936d93ac17e147e8b62e0dbb1783f29b20222f8c9dbc396e
303911833,screened,True,8,25147,9108,16039,13.11,32.16,14b989f3c0f7bcbb2ad0f806bba24266bad6db10c83f2b61d1734597b8f3092d
305794603,screened,True,12,37903,10776,27127,10.92,21.97,7fbcaee37808b309dfb21c5f6f4d3583e8a25b98e84dc6f4ccbe76cd5102b536
306114021,screened,True,2,6543,3322,3221,13.97,19.67,9dfbb407c55b3fe6ba30ac068c89dbdf9d28a8e9b912dfc58e7675718533dc0c
306262188,screened,True,6,16378,5994,10384,13.72,24.73,2eefe4869b3e9758a4bec1a6236fd53c29f46805a63543461b56dd79981bf1b2
306357678,screened,True,4,13027,6314,6713,12.65,30.34,273abd8cd9def3e3043ad4bf829667974a3a8a2d44839b29768bfd99d5625d3d
306980405,screened,True,4,12572,6312,6260,13.0,33.13,d501941998edff67475d79c7491b3580503b658ae9f9f7d65e07867b8f00112d
307290964,screened,True,18,56249,20824,35425,11.78,26.53,f89607fb2b00cfb5fd9332ee7b74b731af95bac03d0594fe0b160f773d706d17
307438562,screened,True,18,55738,17137,38601,13.21,35.15,c334f558a3ca1501daa5549d65d18c5c0d134944f06e2848fbb6ca8f962186fc
307616783,screened,True,2,5774,3275,2499,13.45,25.25,f75b5f8fda37439f8ae81d45acbfe85bda7f5fec9f66bc00293d851c701f94d5
308664596,screened,True,18,57383,15352,42031,14.0,29.22,a7d435b6bbb60c7fbcf53d07524d0b22f121eb493c6179de31a8ed85cdf7d13f
309416650,screened,True,2,6615,3337,3278,13.96,31.33,8fe4c80afd0d8774ed8969e6bb8f2a49d9702e5f9d0fae64e8240c20aab94e88
309434653,screened,True,6,19369,7037,12332,13.46,29.89,445cdbda7ea99e3c753392561e253c8047f6cd1f74c0a24c261541ac0b10cd00
30943870,screened,True,3,9687,6271,3416,12.92,25.41,914406253a02a41a03978699b325b64175b1518ea0a9fcba3f9e59396e7c0f55
30947458,screened,True,3,9707,6279,3428,12.77,18.23,fa2f6cc91c02c5e29c00c633c1ff38caef2fc943856d5582b8f819d9c9774627
309707247,screened,True,3,9229,3505,5724,13.76,25.87,f965070c062cfa420358529fb7764b13249a25a69ab213291d7b04f57cef61ed
309781635,screened,True,15,47065,16471,30594,12.79,27.33,79c8b2b67f586b17297edae9d9f816c9b0f22e0acaadddc0bf9899be7b7e821d
309850275,screened,True,5,14311,6893,7418,12.56,23.18,b71834c157413dc1eb5ca96c147c95f214a84553c62a76615749c208f5f82fea
309857585,screened,True,13,39964,10773,29191,13.76,40.03,4be812ea6abdbb6d89abd0a9de4392c285e47b19d379e93391dec132f0320ccb
310128088,screened,True,9,27594,10534,17060,13.39,29.07,74936a091619273746bb4140b0303e9e126730e1d0d927942d2f0798620aaf61
310657449,screened,True,4,12569,6314,6255,13.19,34.41,7296240b47489f2c407d0090391de04e9a78dd0bffa3bc5a2e18f78ab4fbcca9
310836370,screened,True,5,16568,6697,9871,11.76,25.26,82ab8727a2f82572650c71ebf0ffc79edd3a7f0a1406a58e53b5e7ff58111227
310995878,screened,True,5,15030,6576,8454,13.69,42.48,e6a37ab051aba2b2149dd4e39d45716c795ca5c0f7526bd7e06dc3cd540f0470
311931991,screened,True,4,12370,7041,5329,11.61,17.16,23091c21fbca0efffa47218b1310e0bcb96c8707f599d37b1f89da360ae8f6bd
312546580,screened,True,3,8862,5508,3354,13.33,37.74,350a9006a9d277971c5d706516f23f3afae3be4af290d4f043e0af5913a447ad
3127674,screened,True,6,18447,5817,12630,11.82,12.13,07202967700d6d4aacbddbc25a6c61564499a7291114eb8b877abdaed53408a4
312885008,screened,True,6,17962,3405,14557,10.38,14.65,79d03f839de5ac9e5c063f6970917ec5ef4b7a3d334001029702441646c5ac4c
313386497,screened,True,4,11280,5890,5390,13.69,34.6,c6600e8d0ac179f314c2c50bfa2a6c67b8c6d31f220248124f2b30510bbee112
313610499,screened,True,4,10253,5870,4383,13.57,37.8,05d3897c0589a542a1998572d2bfc9ce179eea6013c3367fd246dc3a0b0b0904
313625338,screened,True,5,16758,9323,7435,12.51,22.37,9fa654fa23c4d73c4d711a39fd54cb09d0e4d42d0ffca0465982045fb6d8bc46
31381302,screened,True,18,59560,31816,27744,12.49,11.42,83e5368c6d428924d50a199f52f079550bb94b4cceaae32445e805fc64c703a8
313975570,screened,True,3,10037,6143,3894,13.73,36.62,a5879c2cd6b865e2ef99e7539cfac21fe8bde50c67b967cf02f95d92fd411f11
315301271,screened,True,4,12095,5272,6823,12.5,16.37,6a825293d1b2a33d64027a95860673608e19ad22e1ea4c9dcd11ea5efaf054ab
316404611,screened,True,4,13594,7435,6159,12.01,28.66,ff2d6bb94d26b712933b2aa18c2629e55dc444de13e141e9b32d583330ff0fb1
316417885,screened,True,4,11158,5481,5677,12.04,25.81,f79b7b776959bdc9f71e80da7e6abd85c23ce348f76c493f03b1254f9d0fce48
316451175,screened,True,10,30092,9877,20215,13.92,38.19,52c7ffa62c09c9fc3b3c651069ac68992a79177e4a015bf0234e40d36eb30b53
316627328,screened,True,3,9359,6204,3155,12.18,10.49,061587c7b07710b66199b1ad03b0645a3cce5c69c832a381c7c2b9703264b697
316880751,screened,True,4,12367,5541,6826,13.64,26.91,933a31f926ec30f587d9ba85f9db3d7ab0e56ff293682b75067d1f41b7a2640b
316976049,screened,True,18,55005,18416,36589,13.03,24.97,71cb4d7e1b9c942150eb2e800c1eda80144a62d926b2996a50b6c9c3e3ad18b1
316976676,screened,True,12,37513,12184,25329,12.01,25.55,106aaaa44d889c4854d66bdf6370de03fe979fc2ae67877ded62786e6b30812a
31704987,screened,True,11,32409,11775,20634,12.91,25.56,df669b9ea75667ff509db62f56e5e657df3321073714fb4da1f847a32ff2571a
317180704,screened,True,4,12589,5432,7157,13.72,21.08,3f3fec6ea06e04e8d95b4649f6c46dc0d4d39be4b53aa8276285888e5d125883
