tic,iteration,period_days,epoch_btjd,duration_days,depth,radius_earth_estimate,irradiation_earth_estimate,nominal_snr,holdout_nominal_snr,flags
114504403,1,6.287939497405091,2116.5363888345487,0.039,0.009209834706401113,1.1737011451621893,0.7229841615697893,6.001745637079898,-1.0607743563654506,not_recovered_at_fixed_ephemeris;low_nominal_snr
114504403,2,5.0038895218791986,2116.4996388345485,0.058499999999999996,0.006001416500169667,0.9474547870785828,0.980384204653556,4.966641334653973,-0.2387615756869727,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115172395,1,7.550853364415233,2676.0624353226494,0.24375,0.000974961568981961,0.6512394540170595,1.4667229085746452,6.372409401788156,-0.948987461130373,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115172395,2,8.013120400220188,2675.9686853226494,0.24375,0.0010798125036847296,0.6853637514038554,1.3550039655264279,5.936352790371016,0.5524980866223863,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115172395,3,12.277164418151363,2670.2311853226493,0.24375,0.0016055062984847927,0.8357049255297965,0.7671471827158,5.755385771291058,1.362807523275239,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115172395,4,35.044027209042795,2702.4061853226494,0.24375,0.0015382301205694939,0.8180081121910896,0.1894628701266294,5.341077712936498,-0.04795927131788381,fewer_than_three_discovery_events;outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115287939,1,13.543586704981578,1968.5702725513843,0.24375,0.0019525662163814128,1.0325955438360224,0.9747100695043168,4.0118296791585175,-0.3572286709290977,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115656691,1,13.166180442551093,2863.0568827356396,0.24375,0.0045327036041506695,0.7866399998542972,0.22324736464744155,7.433366758414235,-1.506051313605454,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
115656691,2,2.8033448337856006,2855.8208827356398,0.12675,0.002684236103412987,0.605351638359309,1.7558903053225479,6.702214269171868,3.111134695160516,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115656691,3,3.605774495527437,2856.2135077356397,0.17550000000000002,0.0027998573421336923,0.6182516973581731,1.2552628076879944,6.726883084290391,2.2780588233254813,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
115656691,4,9.607730078404149,2859.40125773564,0.025,0.009169865752793634,1.1188680031093037,0.33981171997238185,6.0564056058478295,0.7648191234460828,insufficient_holdout_events;low_nominal_snr
116244652,1,3.7889620697863644,1985.345367699143,0.24375,0.004247487144144003,0.9607566358906916,1.7061994494624475,23.88064355079102,-2.201578770578935,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
116244652,2,3.788851278932204,1985.776617699143,0.24375,0.002090686449693481,0.6740495273416202,1.7062659717235777,12.180780425994259,-2.037339702137187,odd_even_discrepancy;outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
116244652,3,3.827644994289758,1984.520367699143,0.24375,0.0016179736031640593,0.5929704785186193,1.6832473507504708,8.608795794337817,7.513044272117053,dominated_by_one_event;outside_nominal_optimistic_hz;long_relative_to_circular_transit
